"Jotich maromo atamalo piero angwen noteng' lwetgi mogo, kendo mane odong' ne okwa mondo oti ka gin dala.",Wafanya kazi asilimia arubaini walifutwa kazi na waliobaki nusu walishauriwa wafanyie kazi majumbani mwao.,,,,
"Moko kuom kembe noduoko piny osara mar jotich,  kendo skunde mag ji giwegi noweyo chulo jotich.",Baadhi ya makampuni yalipunguza mishahara na baadhi ya shule za kibinafsi ziliacha kuwalipa wadarisi.,,,,
"Ok mano kende, nyaka joriemb nyamburko ma ting'o jowuoth nowito tije gi.","Si hayo tu,  bali pia madereva,  utingo na mameneja wa makampuni wa mabasi ya kusafiria yalipoteza kazi.",,,,
"Kuom ranyisi, Kambi mar modern Coast kod Mombasa Raha noweyeo ohala mar tingo jowuoth nikech chik mane ogol gi migao mar ng'ima dhano mondo gecge ochak ting'o nus mar jowuth.","Kwa mfano,  makampuni ya Modern Coast,  na Mombasa Raha yalikunja jamvi ya biashara ya kubeba abiria kwa sababu ya sheria kutoka Wizara ya Afya ya Kenya inayotaka magari yabebe nusu ya uwezo wao. ",,,,
"Mopogre gi mago, tuo mar korona okelo nok mar chiemo.","Mbali na hayo,  janga la corona limesababisha ukosefu wa chakula.",,,,
Joma nigi teko mar tiyo epuothe osendindo kendo joma odong ok dwar kelo mwandu e oma nikech luoro mar yudo tuo mar korona.,Waja wenye nguvu ya kulima mashamba wamepelekwa jongomeo na waliobaki hawataki kuigiza bidhaa hadi mjini kwa kuhofia kuambukizwa virusi vya corona.,,,,
"E oboke mae Taifa Ya Leo e dwe mar auchiel, tarik adek hida mokalo, bombe mathoth koting'o mago kaka Nairobi, Cape Town, Addis Ababa mayudo tuo mar corona miluong'o ni delta noket ne gichik mar ong'e wuotho oko kosekalo saa achiel.","Katika gazeti la Taifa Leo mnamo Julai tarehe tatu mwaka jana,  miji mingi ikiwemo Nairobi,  Cape Town,  Addis Ababa zinazopata virusi vya corona aina ya delta ziliekwa amri ya kutotembea inayoaanza saa moja usiku.",,,,
"Kaluwore koda obokene, wachore ni atamalo piero adek gauchiel mar oganda ong'e thuolo mar timo tije gi.","Kutokana na gazeti hilo,  ilisemekana kuwa asilimia themanini na sita ya waja ni walalahoi maadamu hawana muda mwafaka wa kufanya kazi.",,,,
"Jomoko bende mane tiyo gotieno, koro biro timo ang'o?",Pia wengineo waliofanya kazi usiku watafanya nini?,,,,
Koro jogi biro chamo ang'o?,"Je,  adinasi hawa watakula nini?      ",,,,
"Kaluwore gi wechegi, ber mar zaraa odok piny.","Kuambatana na haya,  hadhi ya zaraa imepungua.",,,,
"Kuom ranyisi, piny mar kenya uso ne ingereza olemo mopogore opogore koda mawua mawuok Naivasha, to e higa mokalo, mano ne okotimore nikech pinje tundo noloro weche mag ohala nikech luoro mar landruok mar tuo mar korona.","Kwa mfano Kenya huuzia Uingereza matunda aina aina na maua aina tofauti kutoka Naivasha,  lakini mwaka jana uuzaji uliambulia patupu kwa sababu karibu nchi zote za duniani zilikataa uchukuzi na mawasiliano kwa kuhofia kuambukizana virusi vya corona.",,,,
"Pinje mathoth koting'o mago kaka Zanzibar, Cananda, Italia, Ujerumani, Misri.","Nchi nyingi zikiwemo Zanzibar,  Canada,  Italia,  Ujerumani,  Misri.",,,,
Afrika ma milambo nyaka piny mar Kenya ne oloro weche mag golo mwandu kendo kendo rageng' mar wuok pacho.,Afrika Kusini ikiwemo Kenya zilipiga marufuku usafirishaji wa bidhaa na kuweka zuio kamili la kutoka nyumbani,,,,
"Chanjo go gin kaka: Morderna,  Pfizer,  Viral Vector,  Johnson gi Johnson's,  Janveen,  Astra Zenera gi mano mar MrNa.","Chanjo hizi ni kama Morderna,  Pfizer,  Viral Vector,  Johnson and Johnson's,  Janveen,  Astra Zenera na chanjo ya MrNa.",,,,
"Kat obedo ni chanjo gi gengo midhusi mar korona kaka Delta,  Alpha,  Belta na Gamma, landruok mapiyo, omenda go dine otigodo kuom tieko tuoche mamoko.","Ingawa chanjo hizo huzuia aina za virusi vya corona kama vile Delta,  Alpha,  Belta na Gamma,  kuambukiza kwa haraka,  hela hizo zingetumika kudidimiza maradhi sugu kama kipindupindu,  kifaduro na kisukari.        ",,,,
Tuo mar korona oketho winjruok e kind pinje.,"Minghairi ya hayo,  janga la corona limesababisha uhusiano wa kimataifa kuzoroteka.",,,,
Ema omiyo piny mar kenya nochuanyore gi Tanzania e higa mokalo.,Nusura Kenya ikosane na Tanzania mwaka jana.,,,,
"sirikal mar kenya noketo chik mar joriemb nyamburko makelo olembe, nyanya mawuok e piny mar Namanga gi Lunga Lunga, nyaka pim tuo mar korona kendo bied bi oboke mar duoko, eka piny mar Tanzania bende noramo gisetieko tuo mar korona e pinyno.","Serikali ya Kenya ilisisitiza kuwa madereva wanaoleta bidhaa kam matunda,  nyanya na karafuu kutoka mji wa Namanga na Lunga Lunga lazima wapime virusi vya corona na waonyeshe vyeti vya majibu nayo serikali ya Tanzania ilisisitiza kuwa imedhibitisha ukongo wa Corona nchini mwao.",,,,
Chuanyruok makamano nyalo kelo lweny e kind pinje.,Uzozano huo huweza kusababisha vita dhidi ya nchi tofauti.,,,,
Pinje go ne okogore.,Nchi hazikupigana.        ,,,,
"Mopogore gi mago, tuo mar korona duoko yie mar lamo piny.","Licha ya hayo,  janga la corona linasababisha imani ya kidini kupungua.",,,,
"Pinje mathoth kaka uganda, india, misiri gi ingereza oketo ohinga mar tamo ji wuok dlal kendo yawo ute lamo.","Nchi nyingi kama vile Uganda,  India,  Uhabeshi,  Misri na Uingereza zimeweka zuio kamili la kutotoka nyumbani na hivyo kufunga maabadi.",,,,
"Yamo mar adek mar tuo mar corona miluong'o ni delta. Kane ochopo e piny mar Kenya, jatend weche ngima dhano, Mutahi Kagwe, noketo chik mar achiel kuom adek mar jolamo ema onego yudre e od lamo.","Wimbi la tatu la corona aina ya Delta lilipofika nchini Kenya,  Waziri wa Afya,  Bw Mutahi Kagwe aliweka sheria ya kusikitisha kuwa thuluthi moja ya watu ndio inauptakikana mabadini.",,,,
Jomoko biro dhi kanye?,Wengine wata kwenda wapi? ,,,,
"Bende,  tuo mar korona okelo mibadhi, ok Kenya kende, Tanzania, Amerika, oman, korea, duto opong' gi mibadhi ma okel koda tuo mar korona.","Pia,  corona imeibua ufisadi katika nchi tofauti tofauti.si Kenya,  si Tanzania,  si Marekani,  si Oman,  si Korea zote zimezidiwa na ufisadi ulioshinikizwa na janga la corona.",,,,
Kenya noyudo omenda buora to jowuoche notiyo koda omendago eyo marach.,Kenya ilipokea mabillioni ya pesa na walafii waliojitia wanakandarasi walitumia pesa hizi vibaya.,,,,
"Negiyudo pesa go to kata kamano ne ok gikelo chanjo kata gigo mag pimruokmmar tuoni, kata gerom kanyo mitime nonro mar tuoni .","Walipokea pesa hizi ingawa hawakuleta bidhaa mathalani chanjo,  vivunge vya vipimo vya virusi vya corona na kujenga vituo vya vipimo na uchunguzi na virusi vya corona. ",,,,
Johera mar adhula mag pin Ingereza ne okopako timbe gi nyaka higa ni.,Mashabiki wa Ligi Kuu ya Uingereza walikosa kushabikia kwa sababu ya ukongo wa corona.,,,,
Tuke mag olympic mane onego timre higa mokalo nochwayl nyime nyaka higa ni.,Michezo ya Olimpiki ilikuwa ifanyike mwaka jana lakini iliahirishwa hadi mwaka huu.,,,,
Tukegi biro timore e giko mar dwe mar abiriyo.,Michezo hii itafanyika kuanzia mwisho wa mwezi huu  wa Julai.,,,,
Wach makelo buok en ni kata tuke mag skunde be pok olor nyaka sani.,Cha kusikitisha ni  kuwa michezo ya shule bado imepigwa marufuku humu nchini.,,,,
"Ok mana adhula kende, to nyaka opich  alwedo, opich asuya nyaka golf, duto ne olor kane tuo mar corona omuoch.","Si kandanda,  si mpira wa vikapu,  si mpira wa pete,  si golfu,  zote zilipigwa marufuku kulipokuwa na mlipuko wa corona.",,,,
"wewe tuo mar korona kelo ng'ikruok e weche tuke, tuoni oketho kendo oluoko joket mwandu.","Tupilia mbali virusi vya corona kuiponda michezo,  virusi vyenyewe vimeharibu na kuvyoga uwekezaj}.",,,,
Jomoko mathoth oluoro oketo omenda nikech ong'e mar jo ohala nikech tuo mar korona kelo buok.,Mabwenyenye wengi wanaogopa kuwekeza pesa zao maadamu hakuta kuwepo na wateja kwa uwele wa corona unaibua wasi wasi.,,,,
Giketo omenda gi e bengi kendo mano duoko piny mwadu ma giketo e pinje mopore opogore.,Wanaekezaji walifarajiwa hawa huamua kuweka pesa zao katika benki na hivyo hupunguza uwekezaji katika nchi tofauti tofauti.,,,,
Ohala mar safaricom bende nodok piny.,Hisa za Safaricom pia zilipungua.,,,,
Ang'o mane okelo wachni?,Kisa ni nini?,,,,
Tuo mar corona.,Janga la corona.       ,,,,
"Kata kamano, tuo mar corona bende okelo lewo mar yudo ratiro.","Vilevile,  virusi vya corona vimesababisha uchewelevhaji wa haki.",,,,
Buche maloyo ata malo piero auchiel ochor nyime.,Kesi zaidi ya laki sita       zimedhihirishwa.,,,,
"Kaluwore gi oboke mar Daily Nation mar tarik piero adek, dwe mar angwen mar higa ni.",Kulingana na gazeti la Daily Nation la tarehe thelathini mwezi wa Machi mwaka huu.,,,,
"Jangad bura maduong', Miyo Philomena Mwilu noywak ni nitiere buche marito kendo moko bende owit oko.",Hakimu mkuu Bi Philomena Mwilu alilalamika kuwa humu nchini kuna kesi zinazosubiri na zingine zimeahirishwa.      ,,,,
"Mondo ogeng' landruok mar tuo mar corona, sirikal oloso abuog rombe.","Ili kuzuia ukongo wa corona kuenea,  serikali limetengeneza barakoa.",,,,
Abuog rombe winjore oruak odicochieng' achiel kendo iwito.,"Barakoa hizi hutakikana kuvaliwa kwa siku moja,  kisha hutupwa.",,,,
Abuog rombe itho witi kendo kelo lil mar aluora.,Barakoa hizi hutupwa ovyo ovyo na huchafua mazingira .,,,,
Moko bende ohula sombo kendo lilo pige.,Zingine husombwa na  maji na kuchafua maji.,,,,
"Koro, abuog rombe gi ibiro wit kanye?","Je,  barakoa hizi zitetupwa wapi?",,,,
Aluora ibiro rit nade?,Mazingira yatahifadhiwa vipi?          ,,,,
"Kapok kalam orumo, dahek mar tieko kawacho niya,  kat obedo ni tuo mar corona ni okelo chandruok madhoth e piny, to pod  awacho ni geng'o ber  maloyo thietho","Kabla kalamu yangu haijaisha wino,  ningependa kumalizia kwa kusema kuwa ingawa uwele huu wa corona umesababisha madhara mengi duniani bado inaweza kudhibitishwa kwani kinga ni bora kuliko tiba.",,,,
"Kaponi jopiny koda riwruoge mamoko nyalo nyalo bedo koda hikruok mar gengo kapok chandruok obete kendo giti kanyakla, to tuoni mar corona wabiro loyo nikech jolony ne owacho ni riwruok e teko",Ikiwa wananchi na wa matabaka mbalimbali watatahadhari kabla ya hatari na wasaidiane kama mche na kinu na kuambatana falau maziwa na maji ili kudhibitisha ukongo huu wa corona basi tutashinda kwani wamantika hawakukosea waliponena kuwa umoja ni nguvu na u,,,,
Kendo waduto dwarore mondo walogi maber gi pi mang'eny koda sabun kata tiyo gi sanitizer kendo luwo chike moketi gi sirikal.,"Pia,  sote tunapaswa kunawa vizuri kwa maji vugu vugu na sabuni au kitakasa mikono na kuyafuata masharti yaliyotolewa na serikali.",,,,
MBEKO CHIK MAR WUOTHO OTIENO E GWENG'E MAYUDORE E ALUORO MAR NAM LOLWE.ondam mr sirikal gonyo chik mar tamruok wuotho gotieno e kaunti maromo apar kod adek mawuok e aluora nam lolwe en gima orwak koda mor ahinya gi jodak mawuok e boma ma kisumo.,KULEGEZWA KWA KANUNI ZA KAFYUU KANDA MWAZIWA VICTORIA Hatua ya serikali kuu kulegeza kanuniza kudhibiti msambao wa virusi vya korona katika kaunti 13 za kanda ya ziwa imepokelewa kwa kheir njema kutoka kwa wakaazi hasaa Kisumu.  ,,,,
"Kaluwore koda jogo maen oloso koda mesa mar mar kawo weche, ondam mar sirikal mar sudo nyime seche mag wuotho otieno kowuok saa achiel nyaka ang'wen en gino mabiro kelo lokruok ne ng'imawa.","Kulingana na baadhi ya waliozungumza na meza yetu ya Matukio,  hatua ya serikali ambayo ilipelekea kusongezwa mbele kwa muda wa kafyu kutoka saa1 jioni hadi saa nne usiku itachangia kuregesha maisha yao katika hali ya kawaida kwa kiasi fulani.  ",,,,
"Okang' makama, jo islam koda jogo ma ok gin jo islam, onyiso mor margi nikech gidok timo lamo e ute lamo kagiluwo chik.","Katika hatua hii, waumini wa dini ya Kiislamu sawia na wenzao mbao sio Waislamu wameelezea furaha yao wakirejelea ibada katika sehemu za ibada ila kwa masharti.  ",,,,
"Koma chielo, jo tim ohala wacho ni giyudo fuong'ruok bang' ka ohala gi yudo dok piny mar ng'iewo, kendo giwachi ni eseche modhiambo joma wuok tich,  yudo thuolo mar manyo gik ma gidwaro ng'iewo.","Kwa upande mwingine,  wafanyibiashara nao wamesema,  hatua hii ni afueni baada ya biashara zao kuripoti mapungufu ya mauzo ikizingatiwa kuwa, muda wa jioni wateja wakiwemo wanaofanya kazi hupata nafasi ya kutafuta bidhaa.  ",,,,
"Faiza Swaleh en achiel kuom joma tiom ohala e boma makissumo, owacho ni osebedo koloro kare mar ohala chon kaluwore koda chik matamo ji wuotho otieno, wach mane oriw lwedi gi Philip Otieno maloso nyamburko.",Faiza Swaleh ni mmoja wawafanyibiashara Kisumu ambaye anasema amekuwa akilazimika kufunga duka lake mapema kutokanana muda wa kafyu kauli sawia ikiungwa mkono na Philip Otieno ambaye ni mtengezaji magari.  ,,,,
"Kata kamano,  mbeko chikni e kaunti gi mawuok e aluora mar nam lolwe, ok en ranyisi nio tuo mar korona koro oserumo.Kendo migao mar ng'ima dhano,  wacho ni e boma mar Niarobi gi Mombasa, weche mag joma oseyudo tuoni mar korona osemedore, kendo dwaro kony mar muya miyueyo.","Hatahivyo,  kulegezwa kwa kanuni za kudhibiti korona katika ukanda huu sio kiashiria cha kupungua kwa maambukizi nchini ikizingatiwa kuwa, kwa mujibu wa wizara ya afya,  kaunti za Nairobi na Mombasa tayari zimeanza kuripoti ongezeko la wagonjwa wanaotafuta hewa ya oksijeni.",,,,
"Eseche  maiwuok, ber mari nenore, in gi mor ahinya,  kendo iikori mar chopo dwach ng'ato. ",Unapochomoza Uzuri wako waonekana Furaha upo nayo teletele Tayari kumtimizia mja haja zake. ,,,,
"Kaiwuok to jii duto  mangima bedo mamor kendo rango timbeni  koda kaka itimo, kendo oikore mar chopo dwaro. ",Unapochomoza Kila aliye na uhai huchangamka Huangalia mienendo na matendo yako Tayari kumtimizia mja haja zake. ,,,,
"Ka iwuok okibed koda luoro mar bedo kendi, piny rieny seche ma idhi, mak mana ni ichopo dwaro mari. ","Unapochomoza Huogopi kuwa peke yako Kila siku wangaa angani Uendapo,  mja hulala Umemtimizia mja haja zake. ",,,,
"Katich orumo, bi uru un duto madwaro, tich en chik mane omi Adam, tich nyaka tim, obed mabor kata machiek, tich nyaka iher. ","KAZI IISHAPO Njooni nyote mtafutao,  Amri ya kazi kwa adamMaisha ya mwanadamu, Kazi lazima ijeeUwe mrefu mfupi, Kazi hadi uipende. ",,,,
"Tich en tich, iyude koda joma osomo en mar oganda, ring'i idhi skul chon, igol parruok, kailweo tich, obed mabor kata machiek, nyaka iher tich ka iyude, go ero kamano bende ka okiyudo. katich orumo duog dala, tich en tich, kik iyier tich. ","Kazi ni kazi ni kazi, hupatikana wasomao Masomo ni kwa jamii, mapema shule kimbia Hujitia wasiwasi, unapochelewa kazi Uwe mrefu mfupi, Kazi hadi uipendeUnapopata kazii, shukuru Unapokosa mtanbue maulanaInapoisha rudi nyumbaniKazi ni kazi, usichague wee.",,,,
"Pile pile nitie chak tich  nyaka chak tich,  obedo koda hikruok, seche duto obet kendo otimo tich, ok chune gibedo mamor. ",Kila siku yupo tuJumatatu hadi jumatatuAmejipanga vilivyo livyoKila saa anayake ya kutendaHalazimishwi kufurahi hataaTwashindwa hulala kweli?,,,,
"oyudo kokalo kuom yore mathoth, kendo teko korumo to itho e iye. ",Njuvu hupata kupitia njia nyingi Nguvu zipungukapo nawe hufa fii!,,,,
"In nyaka ibed e stima kamano kendo ber mari nenore ka okochulni stima, iye bende wang'okohero mila. ",Wewe lazima uwe kwa stima Hivyo basi madaha yako huonekana Usipolipiwa tokeni pia hukasirika Twashindwa hupendi nyokonyoko?,,,,
"Kuma liet nitiere ema idhiye, dak ior  min gi?",Unaye kijitoto ndicho hukelekezaMbona usijitume mamayee?,,,,
In itero mana ote. ,Wewe hupasha tu!ujumbe,,,,
"Joma tindo wajiwou, joma tindo weche simo, lokri. Tin korumo, to okoduog kendo higa kalo kendo ok duogi, in mana kanyo kendo iti, odichieng'dwe nyaka higa kalo koda higni.   ","Jamani kidude twakuimizaJamani runinga wee BadilikaUJANA UKIPOTEA Ujana ukipotea, haurudi tena Miaka nenda miaka rudi Upo pale pale na wazeeka Siku, miezi, miaka yapita na ujana. ",,,,
"Bedo matin korumo, ji duto ling',  weche bende rumo, siro ok nyal ger karieko ong'e.  odiochieng', dwe koda higa kalo koda higni. ","Ujana ukipotea, kimya kila mtu Maneno yakawa yamewaisha waja Misingi haijengeki bora hakuna hekima Siku, miezi, miaka yapita na ujana. ",,,,
"Kabedo matin orumo, to itieko maber, ng'ama wuoyo mathoh ok nang' mor kich, ong'e siro mar tim maber. Higni rumo gi odiochieng' dwe koda higa. ","Ujana ukipotea, hutikishi mwisho vyema Mwenye maneno hakulambii ngo Hakuna misingi ya utu bora Siku, miezi, miaka yapita na ujana. ",,,,
"Ka tin orumo en ywak pile, mudho kae mudho kocha, jomatuo ema hinyore, Higni rumo gi odiochieng' dwe koda higa. ","Ujana ukipotea majonzi kila mara Huku giza kule giza Wangamua ni wakongwa Siku, miezi, miaka yapita na ujana. ",,,,
"Ka tin orumo, del duono, kit del lokore, chia rumo, weche bende radore, Higni rumo gi odiochieng' dwe koda higa. ","Ujana ukipotea, mwili hudhoofika Viungo hubadilika, sura yajirembua Na huyofulani wako, maneno kuyakata Siku, miezi, miaka yapita na ujana. ",,,,
"Ka tin orumo, joma odak kaka miyo gi wuoro chwanyore, kendo rito thuolo mondo orum, rito nyaka thuolo mogik kelo thagruok. Higni rumo gi odiochieng' dwe koda higa. ","Ujana ukipotea, wachumba pia vilevile Mama baba wakosana nao Kungoja muda utimu wafadhaika Siku, miezi, miaka yapita na ujana. ",,,,
"Ka tin orumo, lam mondo kiki itho,  tim giki mos, tiek wuoyo e piny, tiek eyo mowinjore. ","Ujana ukipotea, ombea mauti yasije Yafanye mambo yako kimya kimya Mzunguko duniani uumalize Kamilisha kwa nia nzuri. ",,,,
"Kalonzo koror dwaro mar Mombasa oloki obed ni ochung' kar kende, mondo oduok piny ywaruok mosebetie kinde koda sirikal maduong' koda jogo matingo' osigo.  ","Kalonzo sasa ataka Mombasa igeuzwe kuwa bandari huruKiongozi wa Wiper,  Kalonzo Musyoka,  amependekeza jiji la Mombasa ligeuzwe kuwa bandari huru ili kuondoa mvutano ambao umekuwepo kati ya Serikali ya Kitaifa na wasafirishaji mizigo. . ",,,,
"Otis wacho ni gima kamano biro miyo ji bedo thuolo kuom timo tije gi, moloyo kinde gi ma yuak osiko e kind kweth ariyo go. ","Musyoka alisema kuwa hatua hiyo itamfanya kila mmoja kuwa huru kuendesha shughuli za usafirishaji mizigo,  kinyume na sasa ambapo kuna mvutano mkubwa kati ya pande hizo mbili kuhusu utaratibu wa usafirishaji.  ",,,,
"Kane ogolo pache kuom duol mochung nekawo pach oganda (BBI), e boma ma Nairobi,  Musyok wacho ni okangg' makamano biro kelo weche yudo kendo tero malo weche mag uchumi e piny Kenya. ","Akitoa mapendekezo yake kwa Jopo la Mpango wa Maridhiano (BBI) jijini Nairobi jana,  Bw Musyoka alisema kuwa hatua hiyo ndiyo itahakikisha ukuaji wa uchumi wa eneo la Pwani na nchi nzima kwa jumla.  ",,,,
"Ywaruok maduong' osebedo e kind sirika maduong' koda jogo mating'o osike, giyuak ni sirkal osebedo kachuno gi ninyaka giter osike mawuok Mombasa kagitiyo koda weche mar Okolo mar SGR. ","Kumekuwepo na mvutano mkali kati ya Serikali Kuu na wasafirishaji mizigo,  wakiilaumu serikali kwa kuwanyanyasa kwa kusisitiza kuwa lazima mizigo inayosafirishwa kutoka Mombasa hadi Nairobi isafirishwe kwa reli ya kisasa (SGR).  ",,,,
"E dwe mar apar higa mokalo, joting' osik nobago ng'anyo e boma mar Mombasa kagiywago ondamo mar sirikal, wachni nimiyo ji 13 kuomgi omaki koda obila. ","Mnamo Oktoba mwaka uliopita,  wasafirishaji walifanya maandamano jijini humo kulalamikia hatua hiyo,  hali iliyofanya wasafirishaji 13 kukamatwa na polisi.  ",,,,
"Kanyalo yudore yo makende mar tieko yuaruok makama, sirikal mar piny, koda mano mar boma maMombasa, pod nitiere weche mag mibadhi kuom jogo mating'o osigo. ","Na ijapokuwa kumekuwepo na juhudi za kusuluhisha mzozo huo kati ya wasafirishaji hao,  Serikali ya Kitaifa na Serikali ya Kaunti ya Mombasa,  kungali kuna malalamishi ya ubaguzi miongoni mwa wasafirishaji.  ",,,,
Onego olosi yoo makende kendo kaka ibiro tim tijego mag ting'o osigo kendo neno ni boma mar Mombasa ochung' kar kende. ,Tunapaswa kubuni jopokazi ambalo litaweka taratibu zitakazohakikisha kuwa Mombasa imegeuzwa kuwa bandari huru. ,,,,
"En gima ber mar bedo koda okolo mar SGR, to pod nitiere dwaro mar keto lwasi mamiyo mondo jiduto oyud kaka konyore. ","Ni vizuri kwa miundo msingi muhimu kama SGR kuwepo,  ijapokuwa pana haja kubuni mazingira ambamo kila mmoja atafaidika kiuchumi,  akasema.  ",,,,
"Jatelo mar duond bura mar Wiper, Odhis nochiwo twak ewi wachno ne jofuamb weche. ",Kiongozi wa Wiper Kalonzo Musyoka akihutubia wanahabari katika hafla ya jana. ,,,,
"Odwaro mar mondo Echess otimne nonro kaka nodonjo kanyo koda ji adek, Ruto tamore ni ong'e weche mag mibadhi e apisi mare, mane iwacho ni omako apisi mar jalup ker William Ruto. ","Ataka Echesa achunguzwe alivyoingia humo na watu 3 Ruto ajitakasa kuhusu utapeli ofisini mwake Uchunguzi kuhusu kashfa ya utapeli inayodaiwa kuhusisha ofisi ya Naibu Rais William Ruto unapoendelea,  maswali yanazidi kuibuka kuhusu iwapo Dkt Ruto binafsi alifahamu njama hiyo.  ",,,,
"Jotim nonro mane ogoyo kambi e apisi mare kuom ndalo adek kaluwore koda ndichio mar jatend migao mar weche tuke Rashid Echesa koda achije mamoko adek, oluongo jotelo madong'o matiyo e apisi mar Ruto kendo dayo dhogi. ",Wapelelezi waliopiga kambi katika ofisi yake kwa siku tatu kufuatia kukamatwa kwa aliyekuwa Waziri wa Michezo Rashid Echesa na washukiwa wengine watatu wamwewaita maafisa wakuu katika ofisi ya Ruto kuwahoji. ,,,,
Echesa koda joge ne ondhi oko mar apisi koda obila bang' keto koksi e winjruok mar ng'iewo gige lweny ma bandia koda kambi mar Eco Advanced Technology mawuok poland. ,Bw Echesa na wenzake walikamatwa nje ya ofisi baada ya kutia sahihi kandarasi feki ya kununua silaha na wakurugenzi wa kampuni ya Eco Advanced Technology kutoka Poland. ,,,,
"Jotim nonro nofwenyo ni winjruok ma bandia nio nokete lwedo e apisis mar ariyo man Harambee, ano en apisi mar Dr. Ruto. ","Wapelelezi wamebaini kwamba kandarasi hiyo feki ilitiwa sahihi katika Harambee Annex,  afisi rasmi ya Dkt Ruto. ",,,,
Negindiko oboke ne Obila mochung' ne weche nonro ndalo adek tok mako mane otelo ne obila Hillary Mutyambai ko gidwaro mar otim nonro kuom Mane en jatend migao mar weche tuke Rashid Echesa koda achije mamoko. ,Alimwandikia barua Inspekta Jenerali siku tatu kufuatia kukamatwa kwa aliyekuwa Waziri wa polisi Hillary Mutyambai akimtaka achunguze Waziri wa Michezo Rashid Echesa na washukiwa wengine. ,,,,
Ne ok gin joma welo mane odonjo e apisi mare. ,Si wageni waliweza kuingia katika ofisi zake. ,,,,
Ne gin  jotelo madongo mar apisi mar Jalup ker. ,maafisa wakuu katika ofisi ya Naibu Rais.  ,,,,
Echesa en nga't Ruto kendo nitie jomok mapenjo kadipo ni mibadhi mar omenda buora nenyalo timore e apisi mar ma okong'eyo. ,Bw Echesa ni mwandani wa Dkt Ruto na kuna wanaouliza iwapo njama ya mabilioni ya pesa ingefanyika katika ofisi yake bila yeye kufahamu. ,,,,
"Obila mane timo nonro nochiwo ler ni jogo noyudo kota oboke mag winjruok mabandia, kendo giwacho ni gigo nowuok apisi mar migao mar weche arita. ",Maafisa wa upelelezi walisema kwamba washukiwa hao walipatikana na stakabadhi ghushi za kandarasi wakidai zilikuwa zimetoka wizara ya ulinzi. ,,,,
"Migao mar arita okwedo weche machalo kamano,  kendo wacho ni jochung( mar kambino ne oktimo limbe e apisi mar gi. ",Wizara hiyo imejitenga na stakabadhi hizo na kusema wakurugenzi wa kampuni hiyo Stanley Kozlowski na Momdou Mostafa Amer hawakutembelea Wizara ya Ulinzi. ,,,,
"Kaluwore koda winjruok mae ondiki e oboke go, winjruogno ne en mar ng'iewo gik lweny maromo bilion piero adek gi ochiko nukta abich. ","Kulingana na stakabadhi hizo,  tenda hiyo ilikuwa ya kununua silaha za kima cha Sh39. 5 bilioni. ",,,,
"Nyoro kane Jalup ker oromo koda jotich mage e apisi mare man Karen, nondiko oboke ne jatend obila mar timo nonro Hilaary Mutyambai otim nonro kaka nyalo bedo ni welo nodonjo e apisi mare. ","Jana Dkt Ruto aliyekutana na wafanyakazi wa ofisi yake ya Harambee Annex katika afisi yake iliyoko mtaani Karen, alimwandikia barua Inspekta Jenerali wa polisi Hillary Mutyambai akimtaka achunguze jinsi wageni waliweza kuingia katika ofisi zake. ",,,,
"Eyi oboke mare no, Dr, Ruto lero ni Bw. Echesa nodonjo e apisi mare koda welo ariyo okang' makelo buok e yore mag arita e apisi nogo mare. ","Kwenye barua yake,  Dkt Ruto anasema Bw Echesa na wageni wawili waliingia katika chumba cha wageni katika orofa ya pili hatua ambayo inazua wasiwasi kuhusu usalama katika ofisi hizo. ",,,,
Wach makamano en chandruok maduong' ahinya ne jalup ker kendo dwaro mond nonro makende otime. ,"Tukio hili ni hitilafu kubwa kwa Naibu Rais na linahitaji kuchunguzwa kikamilifu,  inasema barua iliyoandikwa na mkuuwa wafanyakazi katika ofisi ya Dkt Ruto,  Bw Ken Osinde.  ",,,,
"Ker dwaro mondo obila marito e apisi mare,  mane oyie mondo wuoyi no kod wende odonji e apisi mare oteng' lwetgi mogo. ",Rais anataka maafisa wa usalama waliomruhusu kijana yule na wenzake katika ofisi hizo watambuliwe.  ,,,,
"Eyo makende manyalo kelo lokruok e weche timo nonro, Dr. Willima Ruto, dwaro mondo Bw. Mutyambai otim nonro kuom joma ne wacho ni Echesa ne owuondo gi. ","Katika hatua inayoweza kubadilisha mkondo wa uchunguzi,  Dkt Ruto anamtaka Bw Mutyambai kuwachunguza wawekezaji waliodai walitapeliwa na Echesa. ",,,,
"Odwaro mar mondo nonro ofweny dwaro mar welo go e piny kenya kendo kagin koda ovoke moyiene gi bedo e thurka, kendo gima omiyo ne giyudore e apisi mare. ",Anataka uchunguzi uelekezwe kubaini nia yao nchini iwapo wana vibali vya kuwa nchini na kwanini walikuwa katika ofisi yake,,,,
"Dwe mar ariyo tarik apar koda dek, migao mochung' ne weche jawuoth koda welo madonjo e pacho ka, biro chiwo ote makende kuom welo ariyo mane odonjo e piny kenya kendo wuoyo kuom kmabi magi wacho nigi chung'ne no. ","Wizara ya mashauri ya kigeni inapaswa kutoa habari kuhusu raia hawa wawili wa kigeni na maelezo ya kampuni wanazodai wanawakilisha,  inaeleza barua hiyo. ",,,,
